Aug 28 14:40:29 hanreybtiz systemd[1]: Started exchanger-camunda-worker.service - Exchanger.py - Camunda Worker.
Aug 28 14:40:31 hanreybtiz exchanger-camunda-worker[3406]: 2025-08-28 14:40:31 | INFO     | __main__:main:75 | ============================================================
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика 1c_update_document завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика 1c_create_document завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика yandex_disk завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика bitrix_create_contact завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика 1c_create_counterparty завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика bitrix_update_deal завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика bitrix_update_task завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика op_create_project завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика send_telegram завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика bitrix_create_deal завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика openproject завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика 1c_sync_data завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика op_create_task завершен
Oct 16 05:45:34 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:34 | INFO     | camunda_worker:_fetch_and_process_loop:203 | Поток для топика op_update_task завершен
Oct 16 05:45:39 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:39 | INFO     | rabbitmq_client:disconnect:250 | Соединение с RabbitMQ закрыто
Oct 16 05:45:39 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:39 | INFO     | camunda_worker:shutdown:749 | Финальная статистика - Uptime: 149314s | Обработано: 7 | Успешно: 7 | Ошибки: 0
Oct 16 05:45:39 hanreybtiz exchanger-camunda-worker[692431]: 2025-10-16 05:45:39 | INFO     | camunda_worker:shutdown:756 | Universal Worker завершен
Oct 16 05:45:39 hanreybtiz systemd[1]: exchanger-camunda-worker.service: Deactivated successfully.
Oct 16 05:45:39 hanreybtiz systemd[1]: Stopped exchanger-camunda-worker.service - Exchanger.py - Camunda Worker.
Oct 16 05:45:39 hanreybtiz systemd[1]: exchanger-camunda-worker.service: Consumed 6min 12.811s CPU time, 36.3M memory peak, 0B memory swap peak.
Oct 16 05:45:39 hanreybtiz systemd[1]: Started exchanger-camunda-worker.service - Exchanger.py - Camunda Worker.
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:75 | ============================================================
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:76 | UNIVERSAL CAMUNDA WORKER (INTEGRATED MODE)
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:77 | ============================================================
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:78 | Версия: 2.1.0
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:79 | Автор: EG-Holding
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:80 | Режим: Интегрированная обработка задач и ответов
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:81 | ============================================================
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:run_worker:93 | Запуск Universal Camunda Worker...
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:initialize:100 | Инициализация Universal Camunda Worker...
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:106 | Universal Camunda Worker запущен
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:107 | - External Tasks: обработка задач из Camunda
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:108 | - Response Processing: встроенная обработка ответов из RabbitMQ
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:109 | - Heartbeat Interval: 10s
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | __main__:main:110 | Нажмите Ctrl+C для завершения
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | rabbitmq_client:connect:44 | Подключение к RabbitMQ успешно: rmq.eg-holding.ru:5672
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | bpmn_metadata_cache:__init__:52 | Инициализирован BPMN Metadata Cache (max_size=150, ttl=24h)
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:initialize:154 | Инициализация завершена успешно
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:659 | Запуск Universal Camunda Worker...
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:665 | Запуск обработки 27 топиков: ['bitrix24', 'bitrix_create_task', 'bitrix_update_task', 'bitrix_create_deal', 'bitrix_update_deal', 'bitrix_create_contact', 'openproject', 'op_create_project', 'op_create_task', 'op_update_task', 'op_create_milestone', '1c', '1c_create_document', '1c_update_document', '1c_create_counterparty', '1c_sync_data', 'python', 'send_email', 'send_telegram', 'telegram_notify', 'email_notify', 'create_yandex_file', 'yandex_disk', 'create_user', 'user_management', 'file_processing', 'data_processing']
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix24
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix24
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix_create_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix_create_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix_update_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix_update_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix_create_deal
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix_create_deal
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix_update_deal
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix_update_deal
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: bitrix_create_contact
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: bitrix_create_contact
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: openproject
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: openproject
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: op_create_project
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: op_create_project
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: op_create_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: op_create_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: op_update_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: op_update_task
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: op_create_milestone
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: op_create_milestone
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: 1c
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: 1c
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: 1c_create_document
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: 1c_create_document
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: 1c_update_document
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: 1c_update_document
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: 1c_create_counterparty
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: 1c_create_counterparty
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: 1c_sync_data
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: 1c_sync_data
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: python
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: python
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: send_email
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: send_email
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: send_telegram
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: send_telegram
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: telegram_notify
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: telegram_notify
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:_fetch_and_process_loop:163 | Запущен поток для топика: email_notify
Oct 16 05:45:40 hanreybtiz exchanger-camunda-worker[973308]: 2025-10-16 05:45:40 | INFO     | camunda_worker:start:677 | Запущен поток для топика: email_notify
